Year,Area Description,Species,Pounds,Trips,Average Price,Estimated Value
2015,TAMPA,SNAPPER_SILK,667,22,3.03,2021
2015,TAMPA,SNAPPER_VERMILION,21441,360,2.36,50512
2015,TAMPA,SNAPPER_YELLOWTAIL,1164,62,2.83,3296
2015,TAMPA,TILEFISH (GOLDEN),20049,16,2.75,55074
2015,TAMPA,TILEFISH_BLUELINE (GRAY),9727,19,1.26,12275
2015,TAMPA,TRIGGERFISH,1717,106,1.5,2580
2015,TORTUGAS,AMBERJACKS,39700,92,1.27,50477
2015,TORTUGAS,GROUPER_BLACK,22818,140,4.22,96392
2015,TORTUGAS,GROUPER_GAG,18084,55,4.41,79841
2015,TORTUGAS,GROUPER_OTHER,6939,40,3.34,23147
2015,TORTUGAS,GROUPER_RED,125012,165,3.36,420156
2015,TORTUGAS,GROUPER_SCAMP,10776,57,3.81,41100
2015,TORTUGAS,GROUPER_SNOWY,21582,99,3.73,80543
2015,TORTUGAS,GROUPER_WARSAW,1320,7,3.42,4515
2015,TORTUGAS,GROUPER_YELLOWEDGE,11354,74,4.03,45807
2015,TORTUGAS,GROUPER_YELLOWFIN,20,1,2.2,44
2015,TORTUGAS,GRUNTS,6984,90,0.99,6880
2015,TORTUGAS,HOGFISH,1783,64,3.69,6588
2015,TORTUGAS,PORGIES,5351,121,1.28,6856
2015,TORTUGAS,SNAPPER_GREY (MANGROVE),32419,256,2.3,74572
2015,TORTUGAS,SNAPPER_LANE,933,36,2.14,1998
2015,TORTUGAS,SNAPPER_MUTTON,57276,263,2.38,136031
2015,TORTUGAS,SNAPPER_OTHER,9531,32,3.11,29651
2015,TORTUGAS,SNAPPER_RED,18503,37,4.49,83081
2015,TORTUGAS,SNAPPER_SILK,7386,39,3.71,27369
2015,TORTUGAS,SNAPPER_VERMILION,835,22,2.81,2345
2015,TORTUGAS,SNAPPER_YELLOWTAIL,1072755,1075,3.11,3331157
2015,TORTUGAS,TILEFISH (GOLDEN),42688,97,3.32,141746
2015,TORTUGAS,TILEFISH_BLUELINE (GRAY),6735,41,1.42,9585
2015,TORTUGAS,TRIGGERFISH,3915,57,2.59,10140
2015,WEST PALM BEACH,AMBERJACKS,35128,189,1.34,47064
2015,WEST PALM BEACH,GROUPER_BLACK,2495,63,4.82,12032
2015,WEST PALM BEACH,GROUPER_GAG,3259,45,5.21,16986
2015,WEST PALM BEACH,GROUPER_OTHER,30,12,3.6,108
2015,WEST PALM BEACH,GROUPER_RED,550,24,4.19,2300
2015,WEST PALM BEACH,GROUPER_SCAMP,7,2,4.8,35
2015,WEST PALM BEACH,GROUPER_SNOWY,6165,95,4.03,24866
2015,WEST PALM BEACH,GROUPER_YELLOWEDGE,176,6,5.25,923
2015,WEST PALM BEACH,GRUNTS,4362,428,1.11,4860
2015,WEST PALM BEACH,HOGFISH,2078,78,4.57,9497
2015,WEST PALM BEACH,PORGIES,1484,140,1.65,2444
2015,WEST PALM BEACH,SEA BASS_MIXED,146,31,3.05,446
2015,WEST PALM BEACH,SNAPPER_GREY (MANGROVE),2507,144,3.68,9233
2015,WEST PALM BEACH,SNAPPER_LANE,357,47,3.44,1231
2015,WEST PALM BEACH,SNAPPER_MUTTON,6224,226,3.99,24861
2015,WEST PALM BEACH,SNAPPER_OTHER,178,9,3.87,689
2015,WEST PALM BEACH,SNAPPER_SILK,820,11,4.5,3687
2015,WEST PALM BEACH,SNAPPER_VERMILION,4569,87,3.57,16314
2015,WEST PALM BEACH,SNAPPER_YELLOWTAIL,16958,263,3.79,64252
2015,WEST PALM BEACH,TILEFISH (GOLDEN),45028,267,3.63,163643
2015,WEST PALM BEACH,TILEFISH_BLUELINE (GRAY),854,18,3.46,2956
2015,WEST PALM BEACH,TRIGGERFISH,861,67,1.83,1575
2016,APALACHEE BAY,AMBERJACKS,25382,76,1.44,36480
2016,APALACHEE BAY,GROUPER_GAG,259466,565,4.44,1151111
2016,APALACHEE BAY,GROUPER_OTHER,336,23,3.41,1149
2016,APALACHEE BAY,GROUPER_RED,236652,532,3.5,827697
2016,APALACHEE BAY,GROUPER_SCAMP,42369,306,4.28,181210
2016,APALACHEE BAY,GROUPER_SNOWY,4855,24,3.83,18594
2016,APALACHEE BAY,GROUPER_WARSAW,2466,14,3.4,8397
2016,APALACHEE BAY,GROUPER_YELLOWEDGE,15537,21,4.41,68488
2016,APALACHEE BAY,GRUNTS,118889,515,1.27,151557
2016,APALACHEE BAY,HOGFISH,2360,59,3.45,8130
2016,APALACHEE BAY,PORGIES,49505,364,1.24,61142
2016,APALACHEE BAY,SEA BASS_MIXED,177751,641,1.12,198990
2016,APALACHEE BAY,SNAPPER_GREY (MANGROVE),20164,435,2.6,52425
2016,APALACHEE BAY,SNAPPER_LANE,9127,359,2.09,19059
2016,APALACHEE BAY,SNAPPER_MUTTON,992,4,2.13,2118
2016,APALACHEE BAY,SNAPPER_OTHER,4,2,1.58,7
2016,APALACHEE BAY,SNAPPER_RED,283879,578,4.32,1226696
2016,APALACHEE BAY,SNAPPER_SILK,58,3,2.9,167
2016,APALACHEE BAY,SNAPPER_VERMILION,95436,384,2.48,236256
2016,APALACHEE BAY,SNAPPER_YELLOWTAIL,40,12,2.69,109
2016,APALACHEE BAY,TILEFISH (GOLDEN),3966,7,3.24,12861
2016,APALACHEE BAY,TILEFISH_BLUELINE (GRAY),57,5,1.25,72
2016,APALACHEE BAY,TRIGGERFISH,7104,262,1.39,9847
2016,CAPE CANAVERAL,AMBERJACKS,84248,207,1.55,130903
2016,CAPE CANAVERAL,GROUPER_BLACK,94,4,4.95,467
2016,CAPE CANAVERAL,GROUPER_GAG,22549,108,5.02,113097
2016,CAPE CANAVERAL,GROUPER_OTHER,39,11,3.95,154
2016,CAPE CANAVERAL,GROUPER_RED,601,28,4.55,2736
2016,CAPE CANAVERAL,GROUPER_SCAMP,1250,25,5.07,6334
2016,CAPE CANAVERAL,GROUPER_SNOWY,6928,67,4.59,31783
2016,CAPE CANAVERAL,GROUPER_YELLOWEDGE,1863,10,4.71,8771
2016,CAPE CANAVERAL,GRUNTS,386,50,1.03,396
2016,CAPE CANAVERAL,HOGFISH,214,26,4.54,970
2016,CAPE CANAVERAL,PORGIES,380,22,1.85,702
2016,CAPE CANAVERAL,SEA BASS_MIXED,2101,70,2.77,5828
2016,CAPE CANAVERAL,SNAPPER_GREY (MANGROVE),5711,117,3.92,22360
2016,CAPE CANAVERAL,SNAPPER_LANE,104,21,3.47,363
2016,CAPE CANAVERAL,SNAPPER_MIXED,2,1,2.7,4
2016,CAPE CANAVERAL,SNAPPER_MUTTON,249,24,3.78,941
2016,CAPE CANAVERAL,SNAPPER_OTHER,309,7,1.91,589
2016,CAPE CANAVERAL,SNAPPER_SILK,10,1,4.95,50
2016,CAPE CANAVERAL,SNAPPER_VERMILION,3855,20,3.18,12263
2016,CAPE CANAVERAL,SNAPPER_YELLOWTAIL,24,9,3.82,90
2016,CAPE CANAVERAL,TILEFISH (GOLDEN),134656,76,3.49,469879
2016,CAPE CANAVERAL,TILEFISH_BLUELINE (GRAY),358,13,3.17,1136
2016,CAPE CANAVERAL,TRIGGERFISH,1161,58,2.86,3316
2016,CRYSTAL RIVER-TARPON SPRINGS,AMBERJACKS,19215,74,1.44,27689
2016,CRYSTAL RIVER-TARPON SPRINGS,GROUPER_BLACK,1806,19,4.31,7781
2016,CRYSTAL RIVER-TARPON SPRINGS,GROUPER_GAG,168074,457,4.4,739830
2016,CRYSTAL RIVER-TARPON SPRINGS,GROUPER_OTHER,653,81,3.06,1999
2016,CRYSTAL RIVER-TARPON SPRINGS,GROUPER_RED,287607,417,3.37,969344
2016,CRYSTAL RIVER-TARPON SPRINGS,GROUPER_SCAMP,26495,196,3.85,102129
2016,CRYSTAL RIVER-TARPON SPRINGS,GROUPER_SNOWY,555,7,3.38,1875
2016,CRYSTAL RIVER-TARPON SPRINGS,GROUPER_WARSAW,8,1,2.33,19
2016,CRYSTAL RIVER-TARPON SPRINGS,GROUPER_YELLOWEDGE,11367,9,4.12,46813
2016,CRYSTAL RIVER-TARPON SPRINGS,GROUPER_YELLOWFIN,6,1,3.81,23
2016,CRYSTAL RIVER-TARPON SPRINGS,GRUNTS,31631,544,0.81,25520
2016,CRYSTAL RIVER-TARPON SPRINGS,HOGFISH,12732,105,4.54,57760
2016,CRYSTAL RIVER-TARPON SPRINGS,PORGIES,28737,296,1.37,39348
2016,CRYSTAL RIVER-TARPON SPRINGS,SEA BASS_MIXED,2125,204,1.12,2383
2016,CRYSTAL RIVER-TARPON SPRINGS,SNAPPER_GREY (MANGROVE),25546,339,2.92,74618
2016,CRYSTAL RIVER-TARPON SPRINGS,SNAPPER_LANE,1591,148,2.39,3800
2016,CRYSTAL RIVER-TARPON SPRINGS,SNAPPER_MUTTON,1243,17,3.02,3753
2016,CRYSTAL RIVER-TARPON SPRINGS,SNAPPER_OTHER,149,2,3.35,500
2016,CRYSTAL RIVER-TARPON SPRINGS,SNAPPER_RED,68864,367,4.35,299674
2016,CRYSTAL RIVER-TARPON SPRINGS,SNAPPER_SILK,17,3,3.39,57
2016,CRYSTAL RIVER-TARPON SPRINGS,SNAPPER_VERMILION,20346,186,2.49,50621
2016,CRYSTAL RIVER-TARPON SPRINGS,SNAPPER_YELLOWTAIL,178,37,2.97,528
2016,CRYSTAL RIVER-TARPON SPRINGS,TILEFISH (GOLDEN),9906,7,2.48,24598
2016,CRYSTAL RIVER-TARPON SPRINGS,TILEFISH_BLUELINE (GRAY),507,6,1.17,593
2016,CRYSTAL RIVER-TARPON SPRINGS,TRIGGERFISH,2774,130,2.25,6256
2016,DESTIN,AMBERJACKS,25038,66,2.07,51814
2016,DESTIN,GROUPER_GAG,5989,45,3.53,21125
2016,DESTIN,GROUPER_OTHER,17,2,3.11,51
2016,DESTIN,GROUPER_RED,27500,47,2.91,79920
2016,DESTIN,GROUPER_SCAMP,3250,56,3.58,11646
2016,DESTIN,GROUPER_SNOWY,1277,9,3.31,4231
2016,DESTIN,GROUPER_WARSAW,81,3,2.54,207
2016,DESTIN,GROUPER_YELLOWEDGE,25168,6,3.56,89520
2016,DESTIN,GRUNTS,643,4,0.75,482
2016,DESTIN,PORGIES,6054,110,1.35,8154
2016,DESTIN,SEA BASS_MIXED,1,1,0.85,1
2016,DESTIN,SNAPPER_GREY (MANGROVE),541,28,2.46,1330
2016,DESTIN,SNAPPER_LANE,124,25,2.61,325
2016,DESTIN,SNAPPER_MUTTON,68,2,2.25,153
2016,DESTIN,SNAPPER_RED,233621,95,2.47,575905
2016,DESTIN,SNAPPER_VERMILION,38647,137,2.73,105648
2016,DESTIN,TILEFISH (GOLDEN),6235,5,2.57,16052
2016,DESTIN,TRIGGERFISH,3300,87,2.44,8052
2016,EVERGLADES,AMBERJACKS,2593,13,1.02,2648
2016,EVERGLADES,GROUPER_BLACK,6033,38,4.19,25304
2016,EVERGLADES,GROUPER_GAG,23340,67,4.35,101590
2016,EVERGLADES,GROUPER_OTHER,7043,29,3.4,23931
2016,EVERGLADES,GROUPER_RED,400236,182,3.11,1244759
2016,EVERGLADES,GROUPER_SCAMP,8200,46,3.83,31428
2016,EVERGLADES,GROUPER_SNOWY,2129,9,3.13,6664
2016,EVERGLADES,GROUPER_WARSAW,478,3,2.89,1383
2016,EVERGLADES,GROUPER_YELLOWEDGE,4382,6,3.96,17338
2016,EVERGLADES,GRUNTS,2399,26,0.97,2319
2016,EVERGLADES,HOGFISH,13,1,4.59,61
2016,EVERGLADES,PORGIES,5811,54,1.17,6819
2016,EVERGLADES,SEA BASS_MIXED,4,1,1.27,5
2016,EVERGLADES,SNAPPER_GREY (MANGROVE),5705,82,2.04,11625
2016,EVERGLADES,SNAPPER_LANE,658,35,1.68,1106
2016,EVERGLADES,SNAPPER_MUTTON,9592,50,2.37,22692
2016,EVERGLADES,SNAPPER_OTHER,205,4,3.28,674
2016,EVERGLADES,SNAPPER_RED,20036,64,3.3,66156
2016,EVERGLADES,SNAPPER_SILK,1240,11,2.24,2772
2016,EVERGLADES,SNAPPER_VERMILION,334,32,2,668
2016,EVERGLADES,SNAPPER_YELLOWTAIL,7838,63,1.9,14903
2016,EVERGLADES,TILEFISH (GOLDEN),370,2,3.05,1126
2016,EVERGLADES,TILEFISH_BLUELINE (GRAY),1420,9,1.64,2323
2016,EVERGLADES,TRIGGERFISH,56,6,1.54,86
2016,FORT MYERS,AMBERJACKS,11782,93,1.54,18156
2016,FORT MYERS,GROUPER_BLACK,26978,211,4.21,113644
2016,FORT MYERS,GROUPER_GAG,156423,627,4.41,689371
2016,FORT MYERS,GROUPER_OTHER,26272,170,3.39,88938
2016,FORT MYERS,GROUPER_RED,2098641,1137,3.4,7129283
2016,FORT MYERS,GROUPER_SCAMP,57238,448,4.02,230086
2016,FORT MYERS,GROUPER_SNOWY,29043,64,3.45,100274
2016,FORT MYERS,GROUPER_WARSAW,2315,19,3.01,6957
2016,FORT MYERS,GROUPER_YELLOWEDGE,176502,69,4.1,723966
2016,FORT MYERS,GRUNTS,23948,230,1.13,26947
2016,FORT MYERS,HOGFISH,841,26,3.85,3242
2016,FORT MYERS,PORGIES,18996,392,1.32,25004
2016,FORT MYERS,SEA BASS_MIXED,22,8,0.81,18
2016,FORT MYERS,SNAPPER_GREY (MANGROVE),24021,843,2.97,71231
2016,FORT MYERS,SNAPPER_LANE,7562,460,2.59,19602
2016,FORT MYERS,SNAPPER_MUTTON,35122,205,2.58,90640
2016,FORT MYERS,SNAPPER_OTHER,2824,38,3.21,9062
2016,FORT MYERS,SNAPPER_RED,164080,452,4.43,726789
2016,FORT MYERS,SNAPPER_SILK,618,38,3.43,2123
2016,FORT MYERS,SNAPPER_VERMILION,6674,242,2.84,18959
2016,FORT MYERS,SNAPPER_YELLOWTAIL,5392,150,3.35,18053
2016,FORT MYERS,TILEFISH (GOLDEN),2884,25,2.96,8531
2016,FORT MYERS,TILEFISH_BLUELINE (GRAY),20492,28,1.32,26989
2016,FORT MYERS,TRIGGERFISH,2114,103,1.56,3290
2016,FORT PIERCE,AMBERJACKS,47806,174,1.38,66059
2016,FORT PIERCE,GROUPER_BLACK,853,32,5.08,4337
2016,FORT PIERCE,GROUPER_GAG,8401,92,5.2,43724
2016,FORT PIERCE,GROUPER_OTHER,357,6,5.49,1959
2016,FORT PIERCE,GROUPER_RED,218,14,4.25,928
2016,FORT PIERCE,GROUPER_SCAMP,150,7,5.08,762
2016,FORT PIERCE,GROUPER_SNOWY,1919,25,4.61,8852
2016,FORT PIERCE,GROUPER_YELLOWEDGE,291,6,4.52,1316
2016,FORT PIERCE,GRUNTS,668,107,1.07,712
2016,FORT PIERCE,HOGFISH,223,15,4.53,1011
2016,FORT PIERCE,PORGIES,37,14,1.69,62
2016,FORT PIERCE,SEA BASS_MIXED,615,47,2.64,1623
2016,FORT PIERCE,SNAPPER_GREY (MANGROVE),8386,155,3.9,32669
2016,FORT PIERCE,SNAPPER_LANE,77,18,3.32,254
2016,FORT PIERCE,SNAPPER_MUTTON,1912,113,4.42,8455
2016,FORT PIERCE,SNAPPER_OTHER,253,5,2.32,588
2016,FORT PIERCE,SNAPPER_SILK,49,6,4.86,238
2016,FORT PIERCE,SNAPPER_VERMILION,186,7,3.88,724
2016,FORT PIERCE,SNAPPER_YELLOWTAIL,48,5,4.29,205
2016,FORT PIERCE,TILEFISH (GOLDEN),108699,95,3.47,377313
2016,FORT PIERCE,TILEFISH_BLUELINE (GRAY),113,6,1.92,217
2016,FORT PIERCE,TRIGGERFISH,745,31,2.74,2042
2016,JACKSONVILLE,AMBERJACKS,46396,195,1.39,64289
2016,JACKSONVILLE,GROUPER_GAG,18551,79,4.75,88088
2016,JACKSONVILLE,GROUPER_OTHER,376,33,3.64,1369
2016,JACKSONVILLE,GROUPER_RED,318,11,2.85,906
2016,JACKSONVILLE,GROUPER_SCAMP,9119,57,4.67,42621
2016,JACKSONVILLE,GROUPER_SNOWY,632,12,4.08,2576
2016,JACKSONVILLE,GRUNTS,1390,92,0.5,702
2016,JACKSONVILLE,HOGFISH,389,12,4.14,1607
2016,JACKSONVILLE,PORGIES,15166,102,1.91,28982
2016,JACKSONVILLE,SEA BASS_MIXED,654,64,2.15,1405
2016,JACKSONVILLE,SNAPPER_GREY (MANGROVE),7586,160,2.56,19387
2016,JACKSONVILLE,SNAPPER_MUTTON,8738,110,2.59,22621
2016,JACKSONVILLE,SNAPPER_OTHER,298,5,1.71,509
2016,JACKSONVILLE,SNAPPER_SILK,163,10,3.59,586
2016,JACKSONVILLE,SNAPPER_VERMILION,109295,178,3.27,357469
2016,JACKSONVILLE,SNAPPER_YELLOWTAIL,159,12,3.56,566
2016,JACKSONVILLE,TILEFISH (GOLDEN),8760,2,3.51,30749
2016,JACKSONVILLE,TILEFISH_BLUELINE (GRAY),127,5,1.39,176
2016,JACKSONVILLE,TRIGGERFISH,44690,186,2.28,101714
2016,KEY WEST,AMBERJACKS,78867,185,1.53,120273
2016,KEY WEST,GROUPER_BLACK,22297,315,4.32,96362
2016,KEY WEST,GROUPER_GAG,504,33,4.46,2246
2016,KEY WEST,GROUPER_OTHER,1322,43,4.35,5751
2016,KEY WEST,GROUPER_RED,19343,303,3.8,73522
2016,KEY WEST,GROUPER_SCAMP,846,30,4.42,3735
2016,KEY WEST,GROUPER_SNOWY,39784,252,4.32,172042
2016,KEY WEST,GROUPER_WARSAW,412,3,4.71,1942
2016,KEY WEST,GROUPER_YELLOWEDGE,5251,81,4.14,21716
2016,KEY WEST,GROUPER_YELLOWFIN,13,1,4.87,61
2016,KEY WEST,GRUNTS,4761,142,1.12,5329
2016,KEY WEST,HOGFISH,7618,312,4.64,35351
2016,KEY WEST,PORGIES,5933,171,2.15,12785
2016,KEY WEST,SNAPPER_GREY (MANGROVE),59163,710,2.35,139053
2016,KEY WEST,SNAPPER_LANE,2704,101,2.72,7361
2016,KEY WEST,SNAPPER_MUTTON,15186,508,3.31,50230
2016,KEY WEST,SNAPPER_OTHER,2948,47,3.67,10833
2016,KEY WEST,SNAPPER_RED,1853,12,4.38,8118
2016,KEY WEST,SNAPPER_SILK,8512,41,3.88,33003
2016,KEY WEST,SNAPPER_VERMILION,1030,16,3.21,3304
2016,KEY WEST,SNAPPER_YELLOWTAIL,682705,1902,2.97,2028935
2016,KEY WEST,TILEFISH (GOLDEN),34183,91,2.1,71684
2016,KEY WEST,TILEFISH_BLUELINE (GRAY),9809,161,2.04,20056
2016,KEY WEST,TRIGGERFISH,1319,80,2.3,3028
2016,MARATHON,AMBERJACKS,31525,101,1.42,44837
2016,MARATHON,GROUPER_BLACK,31995,323,4.2,134382
2016,MARATHON,GROUPER_GAG,683,17,4.02,2746
2016,MARATHON,GROUPER_OTHER,4,1,3.39,12
2016,MARATHON,GROUPER_RED,7455,65,3.75,27937
2016,MARATHON,GROUPER_SCAMP,8,1,4.24,36
2016,MARATHON,GROUPER_SNOWY,8114,53,4.23,34330
2016,MARATHON,GROUPER_YELLOWEDGE,1004,12,4.24,4254
2016,MARATHON,GRUNTS,5301,81,1.35,7139
2016,MARATHON,HOGFISH,3425,88,4.2,14396
2016,MARATHON,PORGIES,7797,93,1.28,9963
2016,MARATHON,SNAPPER_GREY (MANGROVE),27217,563,2.41,65485
2016,MARATHON,SNAPPER_LANE,152,17,2.89,437
2016,MARATHON,SNAPPER_MUTTON,16512,351,3.29,54369
2016,MARATHON,SNAPPER_OTHER,398,13,3.38,1347
2016,MARATHON,SNAPPER_RED,1133,5,3.27,3705
2016,MARATHON,SNAPPER_SILK,87,3,3.46,301
2016,MARATHON,SNAPPER_VERMILION,1020,7,3.21,3271
2016,MARATHON,SNAPPER_YELLOWTAIL,558826,1899,3.09,1727523
2016,MARATHON,TILEFISH (GOLDEN),80,2,2.54,204
2016,MARATHON,TILEFISH_BLUELINE (GRAY),3061,45,2.54,7778
2016,MARATHON,TRIGGERFISH,1538,51,2.66,4094
2016,MIAMI,AMBERJACKS,192882,334,1.45,278865
2016,MIAMI,GROUPER_BLACK,10106,160,4.36,44090
2016,MIAMI,GROUPER_GAG,88,6,4.63,408
2016,MIAMI,GROUPER_OTHER,17,5,2.68,44
2016,MIAMI,GROUPER_RED,1801,104,3.79,6823
2016,MIAMI,GROUPER_SCAMP,21,3,3.66,76
2016,MIAMI,GROUPER_SNOWY,4781,28,4.23,20246
2016,MIAMI,GROUPER_YELLOWEDGE,21,2,4.24,90
2016,MIAMI,GRUNTS,2599,106,1.1,2869
2016,MIAMI,HOGFISH,2603,238,3.79,9867
2016,MIAMI,PORGIES,1019,28,1.53,1562
2016,MIAMI,SNAPPER_GREY (MANGROVE),10428,139,2.21,23070
2016,MIAMI,SNAPPER_LANE,41,3,3.2,132
2016,MIAMI,SNAPPER_MIXED,54,2,3.6,196
2016,MIAMI,SNAPPER_MUTTON,14103,393,3.18,44856
2016,MIAMI,SNAPPER_OTHER,568,14,2.05,1165
2016,MIAMI,SNAPPER_SILK,1947,17,4.11,8010
2016,MIAMI,SNAPPER_VERMILION,913,16,3.79,3463
2016,MIAMI,SNAPPER_YELLOWTAIL,71512,442,2.65,189265
2016,MIAMI,TILEFISH (GOLDEN),732,4,5.05,3699
2016,MIAMI,TILEFISH_BLUELINE (GRAY),90,9,1.63,147
2016,MIAMI,TRIGGERFISH,1412,69,1.48,2093
2016,Out-of-State,AMBERJACKS,55702,122,1.55,86617
2016,Out-of-State,GROUPER_GAG,13171,105,4.3,56583
2016,Out-of-State,GROUPER_MIXED,24,1,2.12,50
2016,Out-of-State,GROUPER_OTHER,435,29,3.34,1454
2016,Out-of-State,GROUPER_RED,5735,58,3.14,18005
2016,Out-of-State,GROUPER_SCAMP,15123,130,4.45,67308
2016,Out-of-State,GROUPER_SNOWY,3539,52,4.08,14423
2016,Out-of-State,GROUPER_WARSAW,683,8,3.3,2256
2016,Out-of-State,GROUPER_YELLOWEDGE,23516,18,3.54,83259
2016,Out-of-State,GROUPER_YELLOWFIN,54,2,4.31,234
2016,Out-of-State,GRUNTS,697,47,0.51,355
2016,Out-of-State,HOGFISH,23,2,3,70
2016,Out-of-State,PORGIES,24357,160,1.32,32092
2016,Out-of-State,SEA BASS_MIXED,218,19,1.79,391
2016,Out-of-State,SNAPPER_GREY (MANGROVE),3544,82,2.32,8237
2016,Out-of-State,SNAPPER_LANE,234,48,2.34,548
2016,Out-of-State,SNAPPER_MUTTON,3757,34,2.5,9395
2016,Out-of-State,SNAPPER_OTHER,324,16,1.81,587
2016,Out-of-State,SNAPPER_RED,521434,129,4.23,2206598
2016,Out-of-State,SNAPPER_SILK,95,8,3.44,328
2016,Out-of-State,SNAPPER_VERMILION,188117,175,2.89,544308
2016,Out-of-State,SNAPPER_YELLOWTAIL,1,1,3.15,4
2016,Out-of-State,TILEFISH (GOLDEN),64065,22,3.41,218731
2016,Out-of-State,TILEFISH_BLUELINE (GRAY),158,12,1.33,210
2016,Out-of-State,TRIGGERFISH,20208,119,2.24,45220
2016,PANAMA CITY,AMBERJACKS,54101,215,1.67,90543
2016,PANAMA CITY,GROUPER_GAG,135545,453,4.01,544099
2016,PANAMA CITY,GROUPER_OTHER,211,10,3.27,691
2016,PANAMA CITY,GROUPER_RED,76444,411,3.43,262098
2016,PANAMA CITY,GROUPER_SCAMP,32306,301,3.81,123100
2016,PANAMA CITY,GROUPER_SNOWY,6483,41,3.38,21938
2016,PANAMA CITY,GROUPER_WARSAW,2880,23,2.87,8266
2016,PANAMA CITY,GROUPER_YELLOWEDGE,107928,48,3.52,380213
2016,PANAMA CITY,GRUNTS,3229,36,0.55,1766
2016,PANAMA CITY,PORGIES,136815,503,1.24,169262
2016,PANAMA CITY,SEA BASS_MIXED,354,12,0.86,305
2016,PANAMA CITY,SNAPPER_GREY (MANGROVE),13204,341,2.28,30057
2016,PANAMA CITY,SNAPPER_LANE,2990,251,2.45,7318
2016,PANAMA CITY,SNAPPER_MIXED,6,1,1.13,6
2016,PANAMA CITY,SNAPPER_MUTTON,129,4,2.25,290
2016,PANAMA CITY,SNAPPER_OTHER,23003,29,0.45,10455
2016,PANAMA CITY,SNAPPER_RED,605053,595,3.32,2006432
2016,PANAMA CITY,SNAPPER_SILK,20,4,2.1,42
2016,PANAMA CITY,SNAPPER_VERMILION,350712,507,2.76,968690
2016,PANAMA CITY,SNAPPER_YELLOWTAIL,38,6,1.92,73
2016,PANAMA CITY,TILEFISH (GOLDEN),52014,33,2.54,131970
2016,PANAMA CITY,TILEFISH_BLUELINE (GRAY),45,8,0.82,37
2016,PANAMA CITY,TRIGGERFISH,17795,439,1.97,35020
2016,PENSACOLA,AMBERJACKS,6747,77,1.42,9554
2016,PENSACOLA,GROUPER_GAG,12135,118,3.84,46643
2016,PENSACOLA,GROUPER_OTHER,80,10,3.05,245
2016,PENSACOLA,GROUPER_RED,2441,91,2.58,6304
2016,PENSACOLA,GROUPER_SCAMP,10535,258,3.51,37009
2016,PENSACOLA,GROUPER_SNOWY,2405,68,3.22,7747
2016,PENSACOLA,GROUPER_WARSAW,1003,20,2.66,2666
2016,PENSACOLA,GROUPER_YELLOWEDGE,26424,39,3.6,95244
2016,PENSACOLA,PORGIES,49622,330,1.25,61969
2016,PENSACOLA,SEA BASS_MIXED,26,2,0.73,19
2016,PENSACOLA,SNAPPER_GREY (MANGROVE),119,12,2,237
2016,PENSACOLA,SNAPPER_LANE,118,17,1.92,225
2016,PENSACOLA,SNAPPER_OTHER,6,1,3.6,20
2016,PENSACOLA,SNAPPER_RED,251193,358,2.75,691113
2016,PENSACOLA,SNAPPER_SILK,767,3,2.79,2138
2016,PENSACOLA,SNAPPER_VERMILION,311419,343,2.71,843849
2016,PENSACOLA,TILEFISH (GOLDEN),32788,15,2.68,87753
2016,PENSACOLA,TILEFISH_BLUELINE (GRAY),15,1,1.12,16
2016,PENSACOLA,TRIGGERFISH,9999,267,1.88,18765
2016,ST. AUGUSTINE,AMBERJACKS,96078,269,1.67,160722
2016,ST. AUGUSTINE,GROUPER_GAG,21589,132,5.11,110295
2016,ST. AUGUSTINE,GROUPER_OTHER,235,37,4.35,1022
2016,ST. AUGUSTINE,GROUPER_RED,750,22,3.88,2909
2016,ST. AUGUSTINE,GROUPER_SCAMP,3238,45,4.97,16110
2016,ST. AUGUSTINE,GROUPER_SNOWY,5222,45,4.44,23181
2016,ST. AUGUSTINE,GROUPER_YELLOWEDGE,2427,12,4.82,11700
2016,ST. AUGUSTINE,GRUNTS,1450,139,0.71,1033
2016,ST. AUGUSTINE,HOGFISH,355,31,3.84,1360
2016,ST. AUGUSTINE,PORGIES,17763,182,2.28,40461
2016,ST. AUGUSTINE,SEA BASS_MIXED,5199,116,1.52,7910
2016,ST. AUGUSTINE,SNAPPER_GREY (MANGROVE),12190,238,3.18,38710
2016,ST. AUGUSTINE,SNAPPER_LANE,54,11,2.11,115
2016,ST. AUGUSTINE,SNAPPER_MUTTON,4003,103,2.77,11107
2016,ST. AUGUSTINE,SNAPPER_OTHER,546,14,2.02,1106
2016,ST. AUGUSTINE,SNAPPER_SILK,20,3,3.35,67
2016,ST. AUGUSTINE,SNAPPER_VERMILION,94134,187,3.25,306299
2016,ST. AUGUSTINE,SNAPPER_YELLOWTAIL,138,20,3.34,459
2016,ST. AUGUSTINE,TILEFISH (GOLDEN),47025,24,3.54,166464
2016,ST. AUGUSTINE,TILEFISH_BLUELINE (GRAY),650,11,2.17,1407
2016,ST. AUGUSTINE,TRIGGERFISH,45693,220,2.34,106941
2016,TAMPA,AMBERJACKS,41662,126,1.4,58408
2016,TAMPA,GROUPER_BLACK,11158,115,4.04,45033
2016,TAMPA,GROUPER_GAG,302317,854,4.38,1322883
2016,TAMPA,GROUPER_OTHER,9993,181,3.09,30863
2016,TAMPA,GROUPER_RED,2023293,1040,3.38,6829154
